product_id,location_id,date,sales_qty,stock_qty,cost,promo,Demand,Deficit,NoFilter,NoneDeficit,Promo,day,weekday,month,year,NoneDeficit_lagback7d_alpha7d,NoneDeficit_lagback14d_alpha7d,NoneDeficit_lagback14d_w14_pctl10,NoneDeficit_lagback28d_alpha7d,NoneDeficit_lagback28d_w7_pctl10,NoneDeficit_lagback28d_w7_pctl90,NoneDeficit_lagback56d_alpha7d,NoneDeficit_lagback56d_w7_pctl90,NoneDeficit_lagforward7d_alpha7d,NoneDeficit_lagforward14d_alpha7d,NoneDeficit_lagforward14d_w14_pctl10,NoneDeficit_lagforward28d_alpha7d,NoneDeficit_lagforward28d_w28_pctl90,NoneDeficit_lagforward56d_alpha7d,NoneDeficit_lagforward56d_w7_pctl90,NoneDeficit_lagforward56d_w28_nanmean,NoneDeficit_lagforward56d_w28_pctl90,NoneDeficit_lagforward56d_w56_nanmean,NoneDeficit_lagforward56d_w56_nanmedian,NoFilter_lagback28d_w56_nanmean,NoFilter_lagback56d_w56_nanmean,NoFilter_lagback56d_w56_nanmedian,NoFilter_lagforward28d_alpha7d,NoFilter_lagforward28d_w14_nanmedian,NoFilter_lagforward28d_w28_nanmean,NoFilter_lagforward28d_w28_nanmedian,NoFilter_lagforward56d_alpha7d,NoFilter_lagforward56d_w14_nanmedian,NoFilter_lagforward56d_w56_nanmean,Promo_lagback7d_w56_pctl90,Promo_lagback28d_w14_nanmedian,Promo_lagback28d_w56_pctl90,Promo_lagback56d_w56_pctl90,Promo_lagforward56d_w14_nanmedian
9000400501,9000124504,2019-09-11,1.0,700,4.43,0,1.0,0,1,1,0,11,2,9,2019,6.372719305569151,7.752004176962367,3.6,9.400215208208246,6.4,15.600000000000001,8.336176768181405,34.40000000000001,8.80830474533524,7.134384916867319,4.0,7.700092367423523,14.600000000000001,5.327429653937978,8.4,5.75,9.3,6.527272727272727,6.0,10.375,9.89090909090909,8.0,7.700092367423523,7.0,7.928571428571429,6.5,5.327429653937978,4.0,6.527272727272727,15.0,10.5,18.0,52.0,4.0
9000400501,9000102750,2019-09-11,1.0,714,4.43,0,1.0,0,1,1,0,11,2,9,2019,6.372719305569151,7.752004176962367,3.6,9.400215208208246,6.4,15.600000000000001,8.336176768181405,34.40000000000001,8.80830474533524,7.134384916867319,4.0,7.700092367423523,14.600000000000001,5.327429653937978,8.4,5.75,9.3,6.527272727272727,6.0,10.375,9.89090909090909,8.0,7.700092367423523,7.0,7.928571428571429,6.5,5.327429653937978,4.0,6.527272727272727,15.0,10.5,18.0,52.0,4.0
9000400501,5637145510,2019-09-11,2.0,453,4.43,0,2.0,0,1,1,0,11,2,9,2019,6.372719305569151,7.752004176962367,3.6,9.400215208208246,6.4,15.600000000000001,8.336176768181405,34.40000000000001,8.80830474533524,7.134384916867319,4.0,7.700092367423523,14.600000000000001,5.327429653937978,8.4,5.75,9.3,6.527272727272727,6.0,10.375,9.89090909090909,8.0,7.700092367423523,7.0,7.928571428571429,6.5,5.327429653937978,4.0,6.527272727272727,15.0,10.5,18.0,52.0,4.0
9000400501,9000026255,2019-09-11,1.0,611,4.43,0,1.0,0,1,1,0,11,2,9,2019,6.372719305569151,7.752004176962367,3.6,9.400215208208246,6.4,15.600000000000001,8.336176768181405,34.40000000000001,8.80830474533524,7.134384916867319,4.0,7.700092367423523,14.600000000000001,5.327429653937978,8.4,5.75,9.3,6.527272727272727,6.0,10.375,9.89090909090909,8.0,7.700092367423523,7.0,7.928571428571429,6.5,5.327429653937978,4.0,6.527272727272727,15.0,10.5,18.0,52.0,4.0
9000400501,9000132750,2019-09-11,13.0,993,4.43,0,13.0,0,1,1,0,11,2,9,2019,6.372719305569151,7.752004176962367,3.6,9.400215208208246,6.4,15.600000000000001,8.336176768181405,34.40000000000001,8.80830474533524,7.134384916867319,4.0,7.700092367423523,14.600000000000001,5.327429653937978,8.4,5.75,9.3,6.527272727272727,6.0,10.375,9.89090909090909,8.0,7.700092367423523,7.0,7.928571428571429,6.5,5.327429653937978,4.0,6.527272727272727,15.0,10.5,18.0,52.0,4.0
9000400501,9000103500,2019-09-11,1.0,151,4.43,0,1.0,0,1,1,0,11,2,9,2019,6.372719305569151,7.752004176962367,3.6,9.400215208208246,6.4,15.600000000000001,8.336176768181405,34.40000000000001,8.80830474533524,7.134384916867319,4.0,7.700092367423523,14.600000000000001,5.327429653937978,8.4,5.75,9.3,6.527272727272727,6.0,10.375,9.89090909090909,8.0,7.700092367423523,7.0,7.928571428571429,6.5,5.327429653937978,4.0,6.527272727272727,15.0,10.5,18.0,52.0,4.0
9000400501,9000102760,2019-09-12,2.0,671,4.43,0,2.0,0,1,1,0,12,3,9,2019,5.2795394779951295,7.064003127150066,3.6,9.3001613606809,6.4,19.200000000000003,8.252012084703251,34.40000000000001,9.106228559007167,9.350788687656188,4.0,7.775069275567645,14.600000000000001,5.245572240453483,8.4,5.785714285714286,9.3,6.527272727272727,6.0,10.696428571428571,9.836363636363636,8.0,7.775069275567645,6.5,7.857142857142857,6.5,5.245572240453483,4.0,6.527272727272727,16.5,10.0,19.5,52.0,4.0
9000400501,5637148190,2019-09-12,1.0,404,4.43,0,1.0,0,1,1,0,12,3,9,2019,5.2795394779951295,7.064003127150066,3.6,9.3001613606809,6.4,19.200000000000003,8.252012084703251,34.40000000000001,9.106228559007167,9.350788687656188,4.0,7.775069275567645,14.600000000000001,5.245572240453483,8.4,5.785714285714286,9.3,6.527272727272727,6.0,10.696428571428571,9.836363636363636,8.0,7.775069275567645,6.5,7.857142857142857,6.5,5.245572240453483,4.0,6.527272727272727,16.5,10.0,19.5,52.0,4.0
9000400501,9000103500,2019-09-13,5.0,146,4.43,0,5.0,0,1,1,0,13,4,9,2019,5.459654608642376,7.048002345265364,3.0,10.475121421032343,6.4,16.800000000000004,20.201839728912358,34.40000000000001,7.829671419236934,9.513091515742452,4.0,6.831301956675702,13.3,5.934179180340112,8.4,5.777777777777778,9.3,6.5636363636363635,6.0,10.607142857142858,9.909090909090908,8.0,6.831301956675702,6.0,7.5,6.0,5.934179180340112,4.0,6.5636363636363635,16.5,10.0,19.5,52.0,4.0
9000400501,9000034500,2019-09-13,1.0,544,4.43,0,1.0,0,1,1,0,13,4,9,2019,5.459654608642376,7.048002345265364,3.0,10.475121421032343,6.4,16.800000000000004,20.201839728912358,34.40000000000001,7.829671419236934,9.513091515742452,4.0,6.831301956675702,13.3,5.934179180340112,8.4,5.777777777777778,9.3,6.5636363636363635,6.0,10.607142857142858,9.909090909090908,8.0,6.831301956675702,6.0,7.5,6.0,5.934179180340112,4.0,6.5636363636363635,16.5,10.0,19.5,52.0,4.0
9000400501,9000124504,2019-09-13,1.0,699,4.43,0,1.0,0,1,1,0,13,4,9,2019,5.459654608642376,7.048002345265364,3.0,10.475121421032343,6.4,16.800000000000004,20.201839728912358,34.40000000000001,7.829671419236934,9.513091515742452,4.0,6.831301956675702,13.3,5.934179180340112,8.4,5.777777777777778,9.3,6.5636363636363635,6.0,10.607142857142858,9.909090909090908,8.0,6.831301956675702,6.0,7.5,6.0,5.934179180340112,4.0,6.5636363636363635,16.5,10.0,19.5,52.0,4.0
9000400501,5637148190,2019-09-13,1.0,403,4.43,0,1.0,0,1,1,0,13,4,9,2019,5.459654608642376,7.048002345265364,3.0,10.475121421032343,6.4,16.800000000000004,20.201839728912358,34.40000000000001,7.829671419236934,9.513091515742452,4.0,6.831301956675702,13.3,5.934179180340112,8.4,5.777777777777778,9.3,6.5636363636363635,6.0,10.607142857142858,9.909090909090908,8.0,6.831301956675702,6.0,7.5,6.0,5.934179180340112,4.0,6.5636363636363635,16.5,10.0,19.5,52.0,4.0
9000400501,5637149154,2019-09-13,3.0,704,4.43,0,3.0,0,1,1,0,13,4,9,2019,5.459654608642376,7.048002345265364,3.0,10.475121421032343,6.4,16.800000000000004,20.201839728912358,34.40000000000001,7.829671419236934,9.513091515742452,4.0,6.831301956675702,13.3,5.934179180340112,8.4,5.777777777777778,9.3,6.5636363636363635,6.0,10.607142857142858,9.909090909090908,8.0,6.831301956675702,6.0,7.5,6.0,5.934179180340112,4.0,6.5636363636363635,16.5,10.0,19.5,52.0,4.0
