product_id,location_id,date,sales_qty,stock_qty,cost,promo,day,weekday,month,year,deficit
8000054507,5637149138,484,2.0,4,717.5,1,1,3,1,1970,0
8000054507,5637145298,573,12.0,5,717.5,0,1,3,1,1970,1
8000054507,5637149835,577,0.0,6,717.5,1,1,3,1,1970,0
8000054507,5637149018,578,1.0,6,717.5,0,1,3,1,1970,0
8000054507,5637151774,579,1.0,7,717.5,0,1,3,1,1970,0
8000054507,5637149414,580,1.0,7,717.5,1,1,3,1,1970,0
8000054507,7000006770,586,3.0,13,717.5,1,1,3,1,1970,0
8000054507,5637151774,587,2.0,14,717.5,1,1,3,1,1970,0
8000054507,5637149014,589,1.0,22,717.5,0,1,3,1,1970,0
8000054507,9000034500,591,1.0,38,717.5,0,1,3,1,1970,0
8000054507,5637148204,607,3.0,3,717.5,1,1,3,1,1970,1
8000054507,9000050250,609,7.0,51,717.5,0,1,3,1,1970,0
8000054507,7000010505,614,1.0,4,717.5,1,1,3,1,1970,0
8000054507,5637147475,702,1.0,1,717.5,1,1,3,1,1970,1
8000054507,5637149154,704,1.0,9,717.5,1,1,3,1,1970,0
8000054507,5637151774,705,2.0,12,717.5,1,1,3,1,1970,0
8000054507,5637149018,706,1.0,12,717.5,1,1,3,1,1970,0
8000054507,5637147582,707,1.0,2,717.5,1,1,3,1,1970,0
8000054507,5637147582,708,1.0,13,717.5,1,1,3,1,1970,0
8000054507,5637147254,709,1.0,2,717.5,1,1,3,1,1970,0
8000054507,5637148054,710,1.0,2,717.5,0,1,3,1,1970,0
8000054507,5637151675,711,1.0,17,717.5,1,1,3,1,1970,0
8000054507,5637149014,713,1.0,20,717.5,1,1,3,1,1970,0
8000054507,5637151675,714,1.0,21,717.5,1,1,3,1,1970,0
8000054507,5637149921,716,1.0,3,717.5,0,1,3,1,1970,0
8000054507,9000132750,719,1.0,28,717.5,1,1,3,1,1970,0
8000054507,9000034500,720,1.0,37,717.5,0,1,3,1,1970,0
8000054507,5637145510,726,14.0,86,717.5,0,1,3,1,1970,0
8000054507,9000102755,732,1.0,4,717.5,1,1,3,1,1970,0
8000054507,9000026255,738,1.0,4,717.5,1,1,3,1,1970,0
8000054507,9000034500,742,1.0,44,717.5,1,1,3,1,1970,0
8000054507,9000102750,812,2.0,1,717.5,1,1,3,1,1970,1
8000054507,9000124504,813,1.0,5,717.5,1,1,3,1,1970,0
8000054507,9000102755,814,2.0,6,717.5,1,1,3,1,1970,0
8000054507,5637149138,815,1.0,6,717.5,1,1,3,1,1970,0
8000054507,5637145510,816,4.0,7,717.5,0,1,3,1,1970,0
8000054507,9000102755,818,1.0,8,717.5,0,1,3,1,1970,0
8000054507,5637151774,820,1.0,8,717.5,0,1,3,1,1970,0
8000054507,5637151774,821,2.0,9,717.5,0,1,3,1,1970,0
8000054507,5637149018,823,2.0,10,717.5,1,1,3,1,1970,0
8000054507,5637144625,824,1.0,0,717.5,1,1,3,1,1970,1
8000054507,5637149014,826,1.0,14,717.5,0,1,3,1,1970,0
8000054507,9000124504,827,2.0,2,717.5,1,1,3,1,1970,1
8000054507,5637146393,828,2.0,16,717.5,0,1,3,1,1970,0
8000054507,5637149138,833,1.0,3,717.5,0,1,3,1,1970,0
8000054507,5637146285,834,1.0,3,717.5,1,1,3,1,1970,0
8000054507,9000124504,918,1.0,4,717.5,1,1,3,1,1970,0
8000054507,9000103500,926,3.0,4,717.5,1,1,3,1,1970,0
8000054507,5637149102,927,1.0,4,717.5,0,1,3,1,1970,0
8000054507,7000010505,929,1.0,5,717.5,1,1,3,1,1970,0
8000054507,5637149414,930,1.0,6,717.5,1,1,3,1,1970,0
8000054507,5637149442,932,1.0,1,717.5,0,1,3,1,1970,1
8000054507,5637149018,933,1.0,7,717.5,0,1,3,1,1970,0
8000054507,7000010505,934,1.0,7,717.5,0,1,3,1,1970,0
8000054507,7000006770,936,2.0,7,717.5,1,1,3,1,1970,0
8000054507,5637149018,939,1.0,13,717.5,0,1,3,1,1970,0
8000054507,9000026255,940,1.0,2,717.5,0,1,3,1,1970,0
8000054507,5637151675,941,2.0,18,717.5,1,1,3,1,1970,0
8000054507,9000136500,942,1.0,3,717.5,1,1,3,1,1970,0
8000054507,9000099755,945,1.0,3,717.5,1,1,3,1,1970,0
8000054507,5637145510,946,0.0,29,717.5,0,1,3,1,1970,0
8000054507,9000132750,947,2.0,32,717.5,0,1,3,1,1970,0
8000054507,9000026255,948,1.0,3,717.5,1,1,3,1,1970,0
8000054507,5637149122,957,1.0,102,717.5,0,1,3,1,1970,0
8000054507,9000051000,959,4.0,4,717.5,0,1,3,1,1970,1
8000054507,5637149122,967,1.0,104,717.5,1,1,3,1,1970,0
8000054507,9000034500,974,1.0,41,717.5,1,1,3,1,1970,0
8000054507,5637150141,1052,1.0,5,717.5,0,1,3,1,1970,0
8000054507,5637149835,1053,,5,,0,1,3,1,1970,1
8000054507,9000102755,1054,0.0,5,717.5,1,1,3,1,1970,0
8000054507,5637149414,1055,1.0,5,717.5,1,1,3,1,1970,0
8000054507,9000132755,1056,1.0,6,717.5,1,1,3,1,1970,0
8000054507,5637150141,1057,1.0,6,717.5,1,1,3,1,1970,0
8000054507,9000124504,1058,1.0,6,717.5,1,1,3,1,1970,0
8000054507,9000026250,1059,2.0,10,717.5,1,1,3,1,1970,0
8000054507,9000102755,1060,2.0,0,717.5,1,1,3,1,1970,1
8000054507,9000102755,1062,0.0,2,717.5,1,1,3,1,1970,0
8000054507,5637146285,1063,1.0,2,717.5,1,1,3,1,1970,0
8000054507,5637148204,1064,1.0,2,717.5,1,1,3,1,1970,0
8000054507,5637146393,1065,1.0,15,717.5,0,1,3,1,1970,0
8000054507,5637151774,1066,2.0,16,717.5,1,1,3,1,1970,0
